TIPO_DENUNCIA;NIVEL_EDUCATIVO;EST_CIVIL;MODALIDAD;SEXO;EDAD;MES;FISICA;PSICOLOGICA;FISICA_PSICOLOGICA
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;18;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;42;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;45;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;34;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;40;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;40;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;22;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;23;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;28;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;38;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;18;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;44;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;28;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;24;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;18;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;51;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;36;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;51;JULIO;0;1;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;23;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;46;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;34;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;23;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;36;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;35;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;JULIO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;38;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;29;JULIO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;28;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;22;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;23;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;53;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;22;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;21;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;30;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;JULIO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;30;JULIO;0;0;1
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;52;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;JULIO;0;0;1
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;17;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA FISICA;M;26;JULIO;1;0;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;45;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;61;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;46;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;54;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;34;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;36;JULIO;0;1;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA FISICA Y PSICOLOGICA;M;17;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;26;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;21;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;30;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;42;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;36;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;24;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;25;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;25;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;26;JULIO;1;0;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;34;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;52;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;JULIO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;38;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;JULIO;0;0;1
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;76;JULIO;0;1;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA;M;40;JULIO;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;19;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;49;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;62;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;17;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;17;JULIO;0;1;0
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;41;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;69;JULIO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;33;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;34;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;49;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;42;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;JULIO;1;0;0
DENUNCIA;TECNICA;CONVIVIENTE;VIOLENCIA FISICA;F;34;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;51;JULIO;1;0;0
OCURRENCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;19;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;35;JULIO;0;0;1
ACTA DE INTERVENCION;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
ACTA DE INTERVENCION;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;22;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;46;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;26;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;38;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;51;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;54;JULIO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;22;JULIO;1;0;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA PSICOLOGICA;F;28;JULIO;0;1;0
DENUNCIA;SECUNDARIA;DIVORCIADO(A);VIOLENCIA PSICOLOGICA;F;55;JULIO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;22;JULIO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA;F;55;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;22;JULIO;1;0;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;22;JULIO;0;1;0
ACTA DE INTERVENCION;TECNICA;SOLTERO(A);VIOLENCIA FISICA;M;37;JULIO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;M;54;JULIO;1;0;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;46;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;46;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;24;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;21;JULIO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;18;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;45;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;64;JULIO;0;1;0
DENUNCIA;SIN INSTRUCCION;SOLTERO(A);VIOLENCIA FISICA;M;17;JULIO;1;0;0
OCURRENCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;18;JULIO;1;0;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;55;JULIO;0;0;1
DENUNCIA;SIN INSTRUCCION;CONVIVIENTE;VIOLENCIA FISICA;M;42;JULIO;1;0;0
ACTA DE DENUNCIA VERBAL;SIN INSTRUCCION;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;42;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;47;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;21;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;16;JULIO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA;M;27;JULIO;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;31;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;24;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;34;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;59;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
DENUNCIA;SIN INSTRUCCION;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;42;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;32;JULIO;0;1;0
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;54;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;38;JULIO;0;1;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;45;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;49;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;CASADO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;35;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;31;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;30;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;45;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;25;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;50;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;18;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;17;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;18;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;18;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;20;JULIO;0;0;1
DENUNCIA;PRIMARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;47;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;57;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;48;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;51;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;47;JULIO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;19;JULIO;0;1;0
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;27;JULIO;0;0;1
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;23;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;22;JULIO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;41;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;17;JULIO;0;1;0
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;30;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;33;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CASADO(A);VIOLENCIA PSICOLOGICA;F;37;JULIO;0;1;0
ACTA DE INTERVENCION;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SIN INSTRUCCION;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;30;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;17;JULIO;1;0;0
OCURRENCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;19;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CASADO(A);VIOLENCIA FISICA;F;51;JULIO;1;0;0
ACTA DE INTERVENCION;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;M;43;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;18;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;M;17;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA;F;16;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;31;JULIO;0;0;1
OCURRENCIA;SUPERIOR;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;40;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;51;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;16;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;35;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;19;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
DENUNCIA;SUPERIOR;CASADO(A);VIOLENCIA PSICOLOGICA;M;55;JULIO;0;1;0
DENUNCIA;SECUNDARIA;NO INDICA;VIOLENCIA PSICOLOGICA;M;39;JULIO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA FISICA;F;21;JULIO;1;0;0
DENUNCIA;SUPERIOR;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;29;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;16;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;F;17;JULIO;0;1;0
DENUNCIA;PRIMARIA;CASADO(A);VIOLENCIA PSICOLOGICA;M;65;JULIO;0;1;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;18;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;F;20;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;21;JULIO;0;0;1
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA;F;29;JULIO;1;0;0
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;16;JULIO;0;0;1
DENUNCIA;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;25;JULIO;0;0;1
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;M;27;JULIO;0;0;1
ACTA DE INTERVENCION;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;33;JULIO;0;0;1
DENUNCIA;SUPERIOR;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;20;JULIO;0;0;1
DENUNCIA;TECNICA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;24;JULIO;0;0;1
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;45;JULIO;0;1;0
DENUNCIA;PRIMARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;27;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA FISICA Y PSICOLOGICA;F;23;JULIO;0;0;1
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;50;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SECUNDARIA;SOLTERO(A);VIOLENCIA PSICOLOGICA;M;20;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;SUPERIOR;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;52;JULIO;0;1;0
ACTA DE DENUNCIA VERBAL;TECNICA;CONVIVIENTE;VIOLENCIA PSICOLOGICA;M;30;JULIO;0;1;0
DENUNCIA;SECUNDARIA;CONVIVIENTE;VIOLENCIA FISICA Y PSICOLOGICA;F;26;JULIO;0;0;1
